city,datetime,pm25_value
Karachi,2025-10-06 00:00:00+00:00,14.817656248807909
Multan,2025-10-06 00:00:00+00:00,46.63041655222575
Islamabad,2025-10-06 00:00:00+00:00,8.79544444547759
Islamabad,2025-10-06 00:00:00+00:00,8.79544444547759
Karachi,2025-10-06 00:00:00+00:00,14.817656248807909
Rawalpindi,2025-10-06 00:00:00+00:00,13.67070833047231
Lahore,2025-10-06 00:00:00+00:00,34.000499677658084
Faisalabad,2025-10-06 00:00:00+00:00,4.783416671057542
Lahore,2025-10-06 01:00:00+00:00,32.45280557897356
Faisalabad,2025-10-06 01:00:00+00:00,20.063916500409444
Karachi,2025-10-06 01:00:00+00:00,17.411184025473066
Rawalpindi,2025-10-06 01:00:00+00:00,17.810055557886763
Lahore,2025-10-06 01:00:00+00:00,32.45280557897356
Faisalabad,2025-10-06 01:00:00+00:00,20.063916500409444
Multan,2025-10-06 01:00:00+00:00,41.711472397380405
Multan,2025-10-06 01:00:00+00:00,41.711472397380405
Rawalpindi,2025-10-06 01:00:00+00:00,17.810055557886763
Islamabad,2025-10-06 01:00:00+00:00,9.515615738983508
Islamabad,2025-10-06 01:00:00+00:00,9.515615738983508
Karachi,2025-10-06 01:00:00+00:00,17.411184025473066
Faisalabad,2025-10-06 02:00:00+00:00,47.264500045776366
Quetta,2025-10-06 02:00:00+00:00,75.89938922458225
Islamabad,2025-10-06 02:00:00+00:00,16.33904629724997
Multan,2025-10-06 02:00:00+00:00,54.943916606903066
Quetta,2025-10-06 02:00:00+00:00,75.89938922458225
Islamabad,2025-10-06 02:00:00+00:00,16.33904629724997
Karachi,2025-10-06 02:00:00+00:00,21.659786121315424
Lahore,2025-10-06 02:00:00+00:00,45.76792708913485
Karachi,2025-10-06 02:00:00+00:00,21.659786121315424
Rawalpindi,2025-10-06 02:00:00+00:00,28.43808329370287
Rawalpindi,2025-10-06 02:00:00+00:00,28.43808329370287
Lahore,2025-10-06 02:00:00+00:00,45.76792708913485
Multan,2025-10-06 02:00:00+00:00,54.943916606903066
Faisalabad,2025-10-06 02:00:00+00:00,47.264500045776366
Karachi,2025-10-06 03:00:00+00:00,21.476139824980432
Quetta,2025-10-06 03:00:00+00:00,77.72129141489664
Rawalpindi,2025-10-06 03:00:00+00:00,30.76559112433231
Lahore,2025-10-06 03:00:00+00:00,24.22316666984558
Rawalpindi,2025-10-06 03:00:00+00:00,30.76559112433231
Karachi,2025-10-06 03:00:00+00:00,21.476139824980432
Islamabad,2025-10-06 03:00:00+00:00,30.253393460203103
Multan,2025-10-06 03:00:00+00:00,30.698708415031437
Faisalabad,2025-10-06 03:00:00+00:00,39.390083440144856
Islamabad,2025-10-06 03:00:00+00:00,30.253393460203103
Quetta,2025-10-06 03:00:00+00:00,77.72129141489664
Multan,2025-10-06 03:00:00+00:00,30.698708415031437
