city,location,datetime,pm25,unit
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T03:00:00Z,210.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T03:00:00Z,124.2,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T03:00:00Z,202.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T04:00:00Z,239.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T04:00:00Z,123.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T04:00:00Z,301.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T05:00:00Z,246.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T05:00:00Z,123.6,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T05:00:00Z,248.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T06:00:00Z,92.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T06:00:00Z,209.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T06:00:00Z,265.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T07:00:00Z,240.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T08:00:00Z,210.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T08:00:00Z,86.4,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T08:00:00Z,285.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T09:00:00Z,82.1,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T09:00:00Z,195.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T10:00:00Z,170.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T10:00:00Z,236.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T10:00:00Z,84.5,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T11:00:00Z,87.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T11:00:00Z,222.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T11:00:00Z,191.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T12:00:00Z,241.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T12:00:00Z,119.9,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T13:00:00Z,139.1,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T13:00:00Z,263.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T13:00:00Z,270.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T14:00:00Z,366.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T14:00:00Z,134.8,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T15:00:00Z,136.6,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T15:00:00Z,293.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T16:00:00Z,402.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T17:00:00Z,214.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T17:00:00Z,178.1,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T18:00:00Z,243.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T18:00:00Z,204.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-21T18:00:00Z,173.8,µg/m³
