datetime,city,pm25_value,pm25_unit,pm25_locations
2025-10-13 14:00:00+00:00,Rawalpindi,70.83520844777425,µg/m³,1
2025-10-13 15:00:00+00:00,Rawalpindi,86.2708053165012,µg/m³,1
2025-10-13 16:00:00+00:00,Rawalpindi,87.8674545288086,µg/m³,1
2025-10-13 17:00:00+00:00,Rawalpindi,77.67948644426134,µg/m³,1
2025-10-13 18:00:00+00:00,Rawalpindi,76.32469435797798,µg/m³,1
2025-10-13 19:00:00+00:00,Rawalpindi,72.97334724002415,µg/m³,1
2025-10-13 20:00:00+00:00,Rawalpindi,62.93291664123535,µg/m³,1
2025-10-13 21:00:00+00:00,Rawalpindi,63.01545785268147,µg/m³,1
2025-10-13 22:00:00+00:00,Rawalpindi,51.802458381652826,µg/m³,1
2025-10-13 23:00:00+00:00,Rawalpindi,53.89570840199789,µg/m³,1
2025-10-14 00:00:00+00:00,Rawalpindi,53.54022263420953,µg/m³,1
2025-10-14 01:00:00+00:00,Rawalpindi,52.64970798492431,µg/m³,1
2025-10-14 02:00:00+00:00,Rawalpindi,67.23983319600423,µg/m³,1
2025-10-14 03:00:00+00:00,Rawalpindi,63.309333038330074,µg/m³,1
2025-10-14 04:00:00+00:00,Rawalpindi,60.96170813242594,µg/m³,1
2025-10-14 05:00:00+00:00,Rawalpindi,55.68566652933756,µg/m³,1
2025-10-14 06:00:00+00:00,Rawalpindi,59.974514155917696,µg/m³,1
2025-10-14 07:00:00+00:00,Rawalpindi,74.5853333791097,µg/m³,1
2025-10-14 08:00:00+00:00,Rawalpindi,61.62348617977566,µg/m³,1
2025-10-14 09:00:00+00:00,Rawalpindi,51.288138919406464,µg/m³,1
2025-10-14 10:00:00+00:00,Rawalpindi,48.74495843251547,µg/m³,1
2025-10-14 11:00:00+00:00,Rawalpindi,47.88070863087972,µg/m³,1
2025-10-14 12:00:00+00:00,Rawalpindi,53.07486106024847,µg/m³,1
2025-10-14 13:00:00+00:00,Rawalpindi,51.36491661071776,µg/m³,1
2025-10-14 14:00:00+00:00,Rawalpindi,64.26362514495851,µg/m³,1
2025-10-14 15:00:00+00:00,Rawalpindi,73.16050046284992,µg/m³,1
2025-10-14 16:00:00+00:00,Rawalpindi,75.84477734035916,µg/m³,1
2025-10-14 17:00:00+00:00,Rawalpindi,78.40234707726373,µg/m³,1
2025-10-14 18:00:00+00:00,Rawalpindi,72.46826428307428,µg/m³,1
2025-10-14 19:00:00+00:00,Rawalpindi,69.39818028344048,µg/m³,1
2025-10-14 20:00:00+00:00,Rawalpindi,61.044416936238605,µg/m³,1
2025-10-14 21:00:00+00:00,Rawalpindi,60.279277462429484,µg/m³,1
2025-10-14 22:00:00+00:00,Rawalpindi,59.41170838673909,µg/m³,1
2025-10-14 23:00:00+00:00,Rawalpindi,57.603097428215875,µg/m³,1
2025-10-15 00:00:00+00:00,Rawalpindi,58.24087505340575,µg/m³,1
2025-10-15 01:00:00+00:00,Rawalpindi,62.00712490081787,µg/m³,1
2025-10-15 02:00:00+00:00,Rawalpindi,68.94162502288819,µg/m³,1
2025-10-15 03:00:00+00:00,Rawalpindi,61.86281914181179,µg/m³,1
2025-10-15 04:00:00+00:00,Rawalpindi,74.48390284644233,µg/m³,1
2025-10-15 05:00:00+00:00,Rawalpindi,83.73291651407878,µg/m³,1
2025-10-15 06:00:00+00:00,Rawalpindi,54.855513657463916,µg/m³,1
2025-10-15 07:00:00+00:00,Rawalpindi,50.68312473297119,µg/m³,1
2025-10-15 08:00:00+00:00,Rawalpindi,46.52662487030029,µg/m³,1
2025-10-15 09:00:00+00:00,Rawalpindi,43.59674987792969,µg/m³,1
2025-10-15 10:00:00+00:00,Rawalpindi,43.6581806394789,µg/m³,1
2025-10-15 11:00:00+00:00,Rawalpindi,44.874541918436684,µg/m³,1
2025-10-15 12:00:00+00:00,Rawalpindi,51.19094445970324,µg/m³,1
2025-10-15 13:00:00+00:00,Rawalpindi,70.62304159800212,µg/m³,1
2025-10-15 14:00:00+00:00,Rawalpindi,81.9392500559489,µg/m³,1
2025-10-15 15:00:00+00:00,Rawalpindi,78.54690282609727,µg/m³,1
2025-10-15 16:00:00+00:00,Rawalpindi,84.45523628658718,µg/m³,1
2025-10-15 17:00:00+00:00,Rawalpindi,84.01133321126302,µg/m³,1
2025-10-15 18:00:00+00:00,Rawalpindi,70.46240295834012,µg/m³,1
2025-10-15 19:00:00+00:00,Rawalpindi,78.43679167429606,µg/m³,1
2025-10-15 20:00:00+00:00,Rawalpindi,68.8946252822876,µg/m³,1
2025-10-15 21:00:00+00:00,Rawalpindi,67.9108331044515,µg/m³,1
2025-10-15 22:00:00+00:00,Rawalpindi,61.17633336385091,µg/m³,1
2025-10-15 23:00:00+00:00,Rawalpindi,63.90583318074545,µg/m³,1
2025-10-16 00:00:00+00:00,Rawalpindi,57.88116658528646,µg/m³,1
2025-10-16 01:00:00+00:00,Rawalpindi,60.38390271928575,µg/m³,1
2025-10-16 02:00:00+00:00,Rawalpindi,70.40777770148382,µg/m³,1
2025-10-16 03:00:00+00:00,Rawalpindi,76.6330415725708,µg/m³,1
2025-10-16 04:00:00+00:00,Rawalpindi,84.71800003051757,µg/m³,1
2025-10-16 05:00:00+00:00,Rawalpindi,111.69399998982747,µg/m³,1
2025-10-16 06:00:00+00:00,Rawalpindi,119.33291689554851,µg/m³,1
2025-10-16 07:00:00+00:00,Rawalpindi,55.446097458733455,µg/m³,1
2025-10-16 08:00:00+00:00,Rawalpindi,49.684708340962736,µg/m³,1
2025-10-16 09:00:00+00:00,Rawalpindi,50.459930441114636,µg/m³,1
2025-10-16 10:00:00+00:00,Rawalpindi,50.434097184075256,µg/m³,1
2025-10-16 11:00:00+00:00,Rawalpindi,50.12995827992757,µg/m³,1
2025-10-16 12:00:00+00:00,Rawalpindi,57.84437503814697,µg/m³,1
2025-10-16 13:00:00+00:00,Rawalpindi,84.81412525177002,µg/m³,1
2025-10-16 14:00:00+00:00,Rawalpindi,112.85804195404053,µg/m³,1
2025-10-16 15:00:00+00:00,Rawalpindi,131.59188876681858,µg/m³,1
2025-10-16 16:00:00+00:00,Rawalpindi,100.67708371480306,µg/m³,1
2025-10-16 17:00:00+00:00,Rawalpindi,88.546569803026,µg/m³,1
2025-10-16 18:00:00+00:00,Rawalpindi,84.49325027465821,µg/m³,1
2025-10-16 19:00:00+00:00,Rawalpindi,71.53112506866455,µg/m³,1
2025-10-16 20:00:00+00:00,Rawalpindi,71.9667502085368,µg/m³,1
2025-10-16 21:00:00+00:00,Rawalpindi,66.55416653951009,µg/m³,1
2025-10-16 22:00:00+00:00,Rawalpindi,64.79266675313313,µg/m³,1
2025-10-16 23:00:00+00:00,Rawalpindi,61.9801248550415,µg/m³,1
2025-10-17 00:00:00+00:00,Rawalpindi,58.223958524068195,µg/m³,1
2025-10-17 01:00:00+00:00,Rawalpindi,60.83238915337458,µg/m³,1
2025-10-17 02:00:00+00:00,Rawalpindi,79.18334708743625,µg/m³,1
2025-10-17 03:00:00+00:00,Rawalpindi,69.00056976742215,µg/m³,1
2025-10-17 04:00:00+00:00,Rawalpindi,59.32708333333333,µg/m³,1
2025-10-17 05:00:00+00:00,Rawalpindi,71.79854157765706,µg/m³,1
2025-10-17 06:00:00+00:00,Rawalpindi,87.41113912794326,µg/m³,1
2025-10-17 07:00:00+00:00,Rawalpindi,95.39359679751925,µg/m³,1
2025-10-17 08:00:00+00:00,Rawalpindi,73.2570970111423,µg/m³,1
2025-10-17 09:00:00+00:00,Rawalpindi,55.83652767605252,µg/m³,1
2025-10-17 10:00:00+00:00,Rawalpindi,48.66808331807454,µg/m³,1
2025-10-17 11:00:00+00:00,Rawalpindi,52.58359720442031,µg/m³,1
2025-10-17 12:00:00+00:00,Rawalpindi,54.15529181162517,µg/m³,1
2025-10-17 13:00:00+00:00,Rawalpindi,79.48712520599365,µg/m³,1
2025-10-17 14:00:00+00:00,Rawalpindi,114.02148626115589,µg/m³,1
2025-10-17 15:00:00+00:00,Rawalpindi,116.97373629675972,µg/m³,1
2025-10-17 16:00:00+00:00,Rawalpindi,98.24829184214275,µg/m³,1
2025-10-17 17:00:00+00:00,Rawalpindi,100.51833318074544,µg/m³,1
2025-10-17 18:00:00+00:00,Rawalpindi,88.07424952189128,µg/m³,1
2025-10-17 19:00:00+00:00,Rawalpindi,81.14366671244304,µg/m³,1
2025-10-17 20:00:00+00:00,Rawalpindi,77.69913885328505,µg/m³,1
2025-10-17 21:00:00+00:00,Rawalpindi,72.27613877190483,µg/m³,1
2025-10-17 22:00:00+00:00,Rawalpindi,65.83147286309135,µg/m³,1
2025-10-17 23:00:00+00:00,Rawalpindi,58.72333348592122,µg/m³,1
2025-10-18 00:00:00+00:00,Rawalpindi,54.61120866139729,µg/m³,1
2025-10-18 01:00:00+00:00,Rawalpindi,55.11791687011719,µg/m³,1
2025-10-18 02:00:00+00:00,Rawalpindi,74.87119450039334,µg/m³,1
2025-10-18 03:00:00+00:00,Rawalpindi,67.27791697184244,µg/m³,1
2025-10-18 04:00:00+00:00,Rawalpindi,65.18433354695638,µg/m³,1
2025-10-18 05:00:00+00:00,Rawalpindi,62.025124931335455,µg/m³,1
2025-10-18 06:00:00+00:00,Rawalpindi,55.716736072964146,µg/m³,1
2025-10-18 07:00:00+00:00,Rawalpindi,67.43250007629395,µg/m³,1
2025-10-18 08:00:00+00:00,Rawalpindi,66.8967498779297,µg/m³,1
2025-10-18 09:00:00+00:00,Rawalpindi,63.13733342488606,µg/m³,1
2025-10-18 10:00:00+00:00,Rawalpindi,53.890527894761824,µg/m³,1
2025-10-18 11:00:00+00:00,Rawalpindi,54.779972415500225,µg/m³,1
2025-10-18 12:00:00+00:00,Rawalpindi,57.82950019836425,µg/m³,1
2025-10-18 13:00:00+00:00,Rawalpindi,102.3462501525879,µg/m³,1
2025-10-18 14:00:00+00:00,Rawalpindi,108.22247246636285,µg/m³,1
2025-10-18 15:00:00+00:00,Rawalpindi,92.55016644795735,µg/m³,1
2025-10-18 16:00:00+00:00,Rawalpindi,95.66991678873698,µg/m³,1
2025-10-18 17:00:00+00:00,Rawalpindi,95.56587505340576,µg/m³,1
2025-10-18 18:00:00+00:00,Rawalpindi,94.46279188791912,µg/m³,1
2025-10-18 19:00:00+00:00,Rawalpindi,78.62733319600424,µg/m³,1
