datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-06 11:00:00+00:00,187.016327040799,158.96387798467916,215.06877609691887,237,Very Unhealthy
2026-01-06 12:00:00+00:00,194.3051080737446,165.1593418626829,223.4508742848063,244,Very Unhealthy
2026-01-06 13:00:00+00:00,206.99301402619506,175.9440619222658,238.0419661301243,257,Very Unhealthy
2026-01-06 14:00:00+00:00,217.37088069770957,184.76524859305312,249.97651280236602,267,Very Unhealthy
2026-01-06 15:00:00+00:00,224.37331874220806,190.71732093087684,258.0293165535393,274,Very Unhealthy
2026-01-06 16:00:00+00:00,228.45570089840862,194.18734576364733,262.7240560331699,278,Very Unhealthy
2026-01-06 17:00:00+00:00,229.94158389850767,195.45034631373153,264.4328214832838,280,Very Unhealthy
2026-01-06 18:00:00+00:00,232.5020304351998,197.62672586991982,267.3773350004798,282,Very Unhealthy
2026-01-06 19:00:00+00:00,235.33524741350587,200.03496030148,270.63553452553174,285,Very Unhealthy
2026-01-06 20:00:00+00:00,235.158231258109,199.88449656939264,270.43196594682536,285,Very Unhealthy
2026-01-06 21:00:00+00:00,234.94557118004593,199.70373550303904,270.1874068570528,285,Very Unhealthy
2026-01-06 22:00:00+00:00,232.637165834361,197.74159095920686,267.53274070951517,282,Very Unhealthy
2026-01-06 23:00:00+00:00,232.16143141655579,197.33721670407243,266.98564612903914,282,Very Unhealthy
2026-01-07 00:00:00+00:00,232.93499385754887,197.99474477891656,267.8752429361812,283,Very Unhealthy
2026-01-07 01:00:00+00:00,232.53215118816493,197.6523285099402,267.41197386638964,282,Very Unhealthy
2026-01-07 02:00:00+00:00,236.82717556623606,201.30309923130065,272.35125190117145,287,Very Unhealthy
2026-01-07 03:00:00+00:00,236.8721217542666,201.3413034911266,272.4029400174066,287,Very Unhealthy
2026-01-07 04:00:00+00:00,230.46408771129035,195.8944745545968,265.0337008679839,280,Very Unhealthy
2026-01-07 05:00:00+00:00,214.36596995650422,182.21107446302858,246.52086544997985,264,Very Unhealthy
2026-01-07 06:00:00+00:00,200.53757450056042,170.45693832547636,230.6182106756445,251,Very Unhealthy
2026-01-07 07:00:00+00:00,192.82720819753584,163.90312696790545,221.75128942716623,243,Very Unhealthy
