datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-07 02:00:00+00:00,190.51030965069984,161.93376320309486,219.08685609830482,241,Very Unhealthy
2026-01-07 03:00:00+00:00,198.72192325126485,168.91363476357512,228.5302117389546,249,Very Unhealthy
2026-01-07 04:00:00+00:00,190.22881911757628,161.69449624993985,218.7631419852127,240,Very Unhealthy
2026-01-07 05:00:00+00:00,178.5232917360683,151.74479797565806,205.30178549647854,229,Very Unhealthy
2026-01-07 06:00:00+00:00,171.13274030985656,145.46282926337807,196.80265135633505,221,Very Unhealthy
2026-01-07 07:00:00+00:00,165.37531266130523,140.56901576210944,190.18160956050102,216,Very Unhealthy
2026-01-07 08:00:00+00:00,160.79792991992574,136.67824043193687,184.9176194079146,211,Very Unhealthy
2026-01-07 09:00:00+00:00,157.77894029791105,134.1120992532244,181.4457813425977,208,Very Unhealthy
2026-01-07 10:00:00+00:00,157.39609401160416,133.78667990986355,181.00550811334477,208,Very Unhealthy
2026-01-07 11:00:00+00:00,159.1805969828181,135.30350743539537,183.0576865302408,210,Very Unhealthy
2026-01-07 12:00:00+00:00,164.6022358701781,139.9119004896514,189.2925712507048,215,Very Unhealthy
2026-01-07 13:00:00+00:00,169.618408000353,144.17564680030006,195.06116920040597,220,Very Unhealthy
2026-01-07 14:00:00+00:00,174.8179662861551,148.59527134323184,201.04066122907835,225,Very Unhealthy
2026-01-07 15:00:00+00:00,179.99351987068778,152.99449189008462,206.99254785129094,230,Very Unhealthy
2026-01-07 16:00:00+00:00,183.8488489930224,156.27152164406903,211.42617634197575,234,Very Unhealthy
2026-01-07 17:00:00+00:00,185.16526448597477,157.39047481307855,212.940054158871,235,Very Unhealthy
2026-01-07 18:00:00+00:00,186.9445279426903,158.90284875128677,214.98620713409386,237,Very Unhealthy
2026-01-07 19:00:00+00:00,187.5590775117514,159.4252158849887,215.69293913851413,238,Very Unhealthy
2026-01-07 20:00:00+00:00,187.29848573931858,159.2037128784208,215.39325860021637,237,Very Unhealthy
2026-01-07 21:00:00+00:00,187.00805628687465,158.95684784384346,215.05926472990583,237,Very Unhealthy
2026-01-07 22:00:00+00:00,185.40597850939685,157.59508173298732,213.21687528580637,236,Very Unhealthy
2026-01-07 23:00:00+00:00,187.5198305667781,159.39185598176138,215.6478051517948,238,Very Unhealthy
2026-01-08 00:00:00+00:00,187.43793725742168,159.32224666880842,215.55362784603494,238,Very Unhealthy
2026-01-08 01:00:00+00:00,188.79083201458639,160.47220721239842,217.10945681677435,239,Very Unhealthy
2026-01-08 02:00:00+00:00,190.51186138895355,161.93508218061052,219.08864059729657,241,Very Unhealthy
2026-01-08 03:00:00+00:00,198.7234749895186,168.9149537410908,228.53199623794637,249,Very Unhealthy
2026-01-08 04:00:00+00:00,190.23037085583,161.69581522745548,218.7649264842045,240,Very Unhealthy
2026-01-08 05:00:00+00:00,178.524843474322,151.74611695317373,205.3035699954703,229,Very Unhealthy
2026-01-08 06:00:00+00:00,171.1342920481103,145.46414824089376,196.80443585532683,221,Very Unhealthy
2026-01-08 07:00:00+00:00,165.37686439955894,140.5703347396251,190.18339405949277,216,Very Unhealthy
2026-01-08 08:00:00+00:00,160.79948165817945,136.67955940945254,184.91940390690635,211,Very Unhealthy
2026-01-08 09:00:00+00:00,157.78049203616476,134.11341823074005,181.44756584158947,208,Very Unhealthy
2026-01-08 10:00:00+00:00,157.39764574985787,133.7879988873792,181.00729261233656,208,Very Unhealthy
2026-01-08 11:00:00+00:00,159.1821487210718,135.30482641291104,183.05947102923255,210,Very Unhealthy
2026-01-08 12:00:00+00:00,164.60378760843182,139.91321946716704,189.2943557496966,215,Very Unhealthy
2026-01-08 13:00:00+00:00,169.61995973860672,144.17696577781572,195.06295369939772,220,Very Unhealthy
2026-01-08 14:00:00+00:00,174.81951802440884,148.5965903207475,201.04244572807016,225,Very Unhealthy
2026-01-08 15:00:00+00:00,179.9950716089415,152.99581086760026,206.99433235028272,230,Very Unhealthy
2026-01-08 16:00:00+00:00,183.8504007312761,156.2728406215847,211.4279608409675,234,Very Unhealthy
